@relation wicket-1.5.3.0.arff

@attribute CountDeclMethodPrivate numeric
@attribute AvgLineCode numeric
@attribute CountLine numeric
@attribute MaxCyclomatic numeric
@attribute CountDeclMethodDefault numeric
@attribute AvgEssential numeric
@attribute CountDeclClassVariable numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute AvgLine numeric
@attribute CountDeclClassMethod numeric
@attribute AvgLineComment numeric
@attribute AvgCyclomaticModified numeric
@attribute CountDeclFunction numeric
@attribute CountLineComment numeric
@attribute CountDeclClass numeric
@attribute CountDeclMethod numeric
@attribute SumCyclomaticModified numeric
@attribute CountLineCodeDecl numeric
@attribute CountDeclMethodProtected numeric
@attribute CountDeclInstanceVariable numeric
@attribute MaxCyclomaticStrict numeric
@attribute CountDeclMethodPublic numeric
@attribute CountLineCodeExe numeric
@attribute SumCyclomatic numeric
@attribute SumEssential numeric
@attribute CountStmtDecl numeric
@attribute loc numeric
@attribute CountStmtExe numeric
@attribute RatioCommentToCode numeric
@attribute CountLineBlank numeric
@attribute CountStmt numeric
@attribute MaxCyclomaticModified numeric
@attribute CountSemicolon numeric
@attribute AvgLineBlank numeric
@attribute CountDeclInstanceMethod numeric
@attribute AvgCyclomaticStrict numeric
@attribute PercentLackOfCohesion numeric
@attribute MaxInheritanceTree numeric
@attribute CountClassDerived numeric
@attribute CountClassCoupled numeric
@attribute CountClassBase numeric
@attribute CountInput_Max numeric
@attribute CountInput_Mean numeric
@attribute CountInput_Min numeric
@attribute CountOutput_Max numeric
@attribute CountOutput_Mean numeric
@attribute CountOutput_Min numeric
@attribute CountPath_Max numeric
@attribute CountPath_Mean numeric
@attribute CountPath_Min numeric
@attribute MaxNesting_Max numeric
@attribute MaxNesting_Mean numeric
@attribute MaxNesting_Min numeric
@attribute COMM numeric
@attribute ADEV numeric
@attribute DDEV numeric
@attribute Added_lines numeric
@attribute Del_lines numeric
@attribute OWN_LINE numeric
@attribute OWN_COMMIT numeric
@attribute MINOR_COMMIT numeric
@attribute MINOR_LINE numeric
@attribute MAJOR_COMMIT numeric
@attribute MAJOR_LINE numeric
@attribute bug {TRUE,FALSE}

@data
0,5,72,2,0,1,0,5,1,8,0,3,1,4,38,1,4,5,10,0,1,2,4,6,5,4,10,28,6,1.36,6,16,2,10,0,4,1,25,1,0,5,2,2,1.25,0,4,2.0,1,2,1.25,1,1,0.5,0,0,0,0,0,0,0.694444444444444,0.0,0,2,0,0,FALSE
0,1,59,1,4,1,0,4,1,6,0,5,1,4,43,1,4,4,7,0,0,1,0,0,4,4,7,8,0,5.38,8,7,1,6,0,4,1,0,0,1,1,0,0,0.0,0,1,1.0,1,1,1.0,1,6,0.857142857142857,0,1,1,1,3,3,0.95,1.0,0,2,1,0,FALSE
0,1,141,1,12,1,0,12,1,7,0,6,1,12,104,1,12,12,20,0,0,1,0,0,12,12,19,21,0,4.95,16,19,1,18,0,12,1,0,0,1,1,0,8,0.75,0,1,1.0,1,1,1.0,1,0,0.0,0,4,4,1,32,7,0.7816901408450699,1.0,0,2,1,0,TRUE
0,1,47,1,2,1,0,2,1,8,0,7,1,2,35,1,2,2,7,0,0,1,0,0,2,2,7,9,0,3.89,3,7,1,6,0,2,1,0,0,2,3,0,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,1,1,0.8085106382978721,1.0,0,3,1,1,TRUE
0,12,668,10,0,2,2,113,3,17,1,3,3,32,158,3,32,103,90,0,6,10,32,199,103,67,95,445,172,0.36,65,267,10,163,0,31,4,71,1,0,7,4,79,13.46875,0,10,3.75,1,32,4.25,1,6,1.47222222222222,0,8,8,2,100,10,0.57185628742515,0.875,0,4,2,1,TRUE
0,10,79,4,0,1,0,8,3,15,0,3,3,3,30,1,3,8,12,0,0,4,3,15,8,3,16,39,12,0.77,10,28,4,17,2,3,3,0,1,0,6,2,6,2.6666666666666696,1,12,7.66666666666667,1,4,3.0,1,1,0.8,0,0,0,0,0,0,0.8734177215189871,0.0,0,3,0,0,TRUE
0,16,88,5,0,2,0,7,4,20,0,1,4,2,35,1,2,7,13,0,0,5,2,18,7,4,15,41,12,0.85,12,27,5,20,3,2,4,0,1,0,6,2,7,5.5,4,10,10.0,10,5,3.5,2,2,1.75,1,5,5,3,94,6,0.6363636363636359,0.4,0,3,3,0,TRUE
0,9,108,4,0,1,0,12,2,13,0,3,2,5,40,1,5,11,19,0,2,5,5,18,11,5,20,59,18,0.68,9,38,4,26,0,5,2,30,1,1,6,2,4,2.6,1,10,5.2,2,4,2.2,1,3,1.7142857142857095,0,0,0,0,0,0,0.916666666666667,0.0,0,2,0,1,FALSE
0,13,110,6,0,2,0,13,3,17,0,3,3,4,35,1,4,13,18,0,1,6,4,23,13,6,22,67,18,0.52,8,40,6,22,0,4,3,0,1,0,1,2,2,1.75,1,6,4.0,2,10,4.25,2,4,2.85714285714286,1,0,0,0,0,0,0.6272727272727271,0.0,0,3,0,0,TRUE
1,3,66,1,0,1,1,4,1,6,0,3,1,4,34,1,4,4,12,0,0,1,3,4,4,4,12,25,3,1.36,7,15,1,10,0,4,1,100,1,0,1,2,0,0.0,0,2,1.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.454545454545455,0.0,0,3,0,0,FALSE
0,8,93,5,0,1,0,9,2,12,0,3,2,4,35,1,4,9,20,0,1,5,4,14,9,4,22,50,12,0.7,8,34,5,23,0,4,2,0,1,0,5,2,2,1.75,1,8,4.5,2,4,2.0,1,3,1.6666666666666698,0,0,0,0,0,0,0.8817204301075269,0.0,0,2,0,0,TRUE
0,5,255,1,0,1,0,20,1,11,0,6,1,20,151,2,20,20,20,0,0,1,20,30,20,20,27,83,15,1.82,21,42,1,26,0,20,1,0,1,7,5,2,37,5.2,0,4,1.6,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.686274509803922,0.0,0,3,0,4,FALSE
0,9,232,6,0,1,2,22,2,14,0,4,2,11,81,2,11,21,37,2,5,7,9,50,21,11,34,123,34,0.66,28,68,6,47,0,11,2,72,2,2,4,1,18,4.36363636363636,0,6,2.36363636363636,0,15,2.81818181818182,1,2,0.6428571428571429,0,2,2,1,22,0,0.71551724137931,1.0,0,2,1,2,FALSE
0,2,105,1,0,1,0,7,1,9,0,7,1,7,77,1,7,7,10,0,0,1,7,3,7,7,10,20,2,3.85,8,12,1,8,0,7,1,0,1,6,0,1,23,7.571428571428571,2,2,0.5714285714285711,0,1,1.0,1,0,0.0,0,1,1,1,24,0,0.266666666666667,1.0,0,7,1,1,FALSE
11,9,1037,12,0,1,3,122,2,16,8,6,2,55,385,2,55,107,117,0,9,12,44,230,107,71,119,552,190,0.7,102,309,12,195,0,47,2,92,1,0,8,2,163,10.6545454545455,0,19,3.78181818181818,1,390,9.18181818181818,1,4,0.6896551724137929,0,7,7,2,241,80,0.441658630665381,0.5714285714285711,0,4,2,1,TRUE
1,27,177,15,0,1,2,19,6,41,0,10,5,3,71,1,3,16,17,0,1,17,2,50,17,3,17,90,33,0.79,16,50,14,36,3,3,6,77,1,0,0,1,7,5.0,1,8,4.33333333333333,2,57,19.6666666666667,1,5,3.0,0,0,0,0,0,0,0.674157303370786,0.0,0,3,0,1,FALSE
0,28,375,16,0,1,4,31,8,56,0,24,7,3,184,2,5,24,33,1,5,21,4,90,26,5,32,161,76,1.14,31,108,16,87,3,5,10,100,1,0,2,1,9,4.2,0,16,5.0,1,255,57.6,0,6,2.375,0,5,5,3,33,56,0.577127659574468,0.6,0,3,3,2,FALSE
2,12,332,8,0,1,1,40,2,19,2,5,2,14,109,1,14,32,43,4,2,12,8,87,32,20,44,188,67,0.58,36,111,8,78,1,12,3,66,1,0,5,1,25,7.142857142857139,1,16,5.35714285714286,1,19,3.14285714285714,1,3,1.0625,0,2,2,2,20,5,0.771084337349398,0.5,0,4,2,1,TRUE
0,10,72,1,0,1,1,2,1,17,0,3,1,2,25,1,2,2,20,0,0,1,2,16,2,2,16,33,7,0.76,14,23,1,20,4,2,1,0,1,0,3,1,2,2.0,2,9,8.5,8,1,1.0,1,0,0.0,0,0,0,0,0,0,0.597222222222222,0.0,0,2,0,0,FALSE
0,24,130,2,0,1,0,4,1,31,0,1,1,3,20,1,3,4,24,0,0,2,3,55,4,3,21,85,42,0.24,25,63,2,57,6,3,1,0,1,0,2,1,2,0.666666666666667,0,15,10.6666666666667,6,2,1.33333333333333,1,1,0.6,0,3,3,1,132,2,1.0,1.0,0,1,1,0,FALSE
0,18,62,1,0,1,3,1,1,25,0,3,1,1,22,1,1,1,13,0,0,1,1,18,1,1,12,31,9,0.71,9,21,1,19,4,1,1,0,2,0,4,1,3,3.0,3,12,12.0,12,1,1.0,1,0,0.0,0,1,1,1,62,0,1.0,1.0,0,1,1,0,TRUE
0,7,71,1,0,1,0,3,1,11,0,3,1,3,28,1,3,3,19,0,0,1,3,12,3,3,16,32,5,0.88,11,21,1,17,1,3,1,0,1,0,2,1,0,0.0,0,5,4.33333333333333,3,1,1.0,1,0,0.0,0,0,0,0,0,0,0.830985915492958,0.0,0,2,0,0,FALSE
0,14,145,5,0,2,0,9,2,21,0,4,2,5,40,1,5,9,26,0,0,5,5,47,9,8,21,83,34,0.48,22,55,5,43,2,5,2,0,2,0,3,1,0,0.0,0,8,6.4,4,7,2.2,1,3,1.28571428571429,0,4,4,1,83,1,1.0,1.0,0,1,1,0,FALSE
0,5,40,1,0,1,0,1,1,10,0,5,1,1,24,1,1,1,7,0,0,1,1,2,1,1,6,13,1,1.85,3,7,1,5,0,1,1,0,1,0,2,1,2,2.0,2,2,2.0,2,1,1.0,1,0,0.0,0,1,1,1,40,0,1.0,1.0,0,1,1,0,FALSE
4,8,529,2,0,1,0,41,1,11,0,3,1,40,155,1,40,41,113,0,0,2,36,198,41,40,114,334,138,0.46,68,252,2,210,0,40,1,0,2,0,2,1,12,0.8,0,8,3.9,3,2,1.025,1,1,0.0714285714285714,0,6,6,3,628,99,0.4725897920604921,0.5,0,4,3,0,TRUE
0,3,34,1,0,1,0,1,1,4,0,1,1,1,26,1,1,1,3,0,0,1,1,0,1,1,3,7,0,3.71,1,3,1,1,0,1,1,0,3,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
3,22,286,12,0,2,0,33,4,28,0,5,4,7,83,1,7,29,53,0,4,15,4,79,29,16,47,181,54,0.46,22,101,12,70,1,7,5,75,1,0,6,2,7,3.71428571428571,2,23,7.571428571428571,2,48,9.428571428571429,1,5,2.8,0,2,2,2,31,13,0.4020979020979021,0.5,0,4,2,3,FALSE
0,1,49,1,2,1,0,2,1,6,0,5,1,2,32,1,2,2,12,0,0,1,0,0,2,2,9,13,0,2.46,4,9,1,8,0,2,1,0,0,0,0,0,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,9,1,0.816326530612245,1.0,0,2,1,0,FALSE
0,5,167,2,0,1,3,8,1,10,0,4,1,7,75,3,7,8,36,0,2,2,7,18,8,7,31,73,14,1.03,19,45,2,35,0,7,1,75,2,0,10,3,5,2.71428571428571,1,8,3.0,1,2,1.14285714285714,1,1,0.272727272727273,0,2,2,1,20,12,0.8083832335329341,1.0,0,2,1,2,FALSE
0,1,58,1,1,1,0,1,1,6,0,5,1,1,48,1,1,1,5,0,0,1,0,0,1,1,5,7,0,6.86,3,5,1,4,0,1,1,0,3,4,0,1,2,2.0,2,1,1.0,1,1,1.0,1,2,0.5,0,0,0,0,0,0,0.603448275862069,0.0,0,3,0,3,FALSE
2,9,228,5,0,1,1,24,2,15,1,5,2,11,82,1,11,23,34,0,5,5,9,49,23,13,30,124,35,0.66,22,65,5,43,0,10,2,75,1,0,3,2,10,5.27272727272727,2,6,3.09090909090909,1,4,2.0,1,2,1.0,0,2,2,2,10,146,0.7061403508771931,0.5,0,4,2,5,FALSE
0,5,152,2,0,1,2,9,1,10,0,5,1,8,73,2,8,9,28,4,1,2,4,16,9,8,24,62,9,1.18,17,33,2,23,0,8,1,100,3,0,3,2,3,1.25,0,4,2.375,1,2,1.125,1,1,0.272727272727273,0,1,1,1,1,1,0.618421052631579,1.0,0,5,1,3,FALSE
1,10,220,5,0,1,0,14,2,16,0,5,2,7,116,1,7,14,31,4,1,5,2,33,14,7,28,87,22,1.33,17,50,5,36,0,7,2,71,1,0,3,2,3,2.0,1,10,4.57142857142857,0,6,2.0,1,2,0.8888888888888891,0,0,0,0,0,0,0.590909090909091,0.0,0,4,0,6,FALSE
1,6,446,5,0,1,1,52,1,9,0,3,1,36,143,1,36,51,80,0,1,6,35,76,51,39,72,249,62,0.57,54,134,5,78,0,36,1,91,2,0,0,3,14,1.02777777777778,0,9,2.05555555555556,0,8,1.52777777777778,1,3,0.4888888888888889,0,4,4,2,118,51,0.6255605381165921,0.75,0,5,2,3,FALSE
0,4,53,1,0,1,1,2,1,8,0,4,1,2,30,1,2,2,8,0,1,1,2,3,2,2,8,16,2,1.88,7,10,1,7,0,2,1,50,1,0,0,2,3,2.0,1,2,1.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.622641509433962,0.0,0,4,0,1,FALSE
0,0,30,0,0,0,1,0,0,0,0,0,0,0,21,1,0,0,4,0,0,0,0,1,0,0,4,6,0,3.5,3,4,0,3,0,0,0,0,1,0,0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.4333333333333329,0.0,0,3,0,2,FALSE
0,12,149,2,0,1,1,7,1,18,0,4,1,5,44,3,5,7,33,0,4,2,5,46,7,5,33,89,29,0.49,16,62,2,53,0,5,1,100,2,0,8,2,3,1.2,0,10,4.8,2,2,1.4,1,1,0.444444444444444,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,7,205,2,0,1,2,12,1,11,0,2,1,10,53,6,10,12,54,0,6,2,10,37,12,10,44,123,28,0.43,29,72,2,54,1,10,1,100,6,0,16,1,3,1.9,1,8,3.7,1,2,1.2,1,1,0.235294117647059,0,2,2,1,206,0,1.0,1.0,0,1,1,0,FALSE
0,3,33,1,0,1,0,1,1,7,0,3,1,1,24,1,1,1,3,0,0,1,1,0,1,1,3,7,0,3.43,2,3,1,1,1,1,1,0,1,0,0,1,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,0,27,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,2,0,0,0,0,0,0,0,2,4,0,5.25,2,2,0,1,0,0,0,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,4,61,1,0,1,0,3,1,7,0,3,1,3,31,1,3,3,11,0,3,1,3,3,3,3,9,22,3,1.41,8,12,1,8,0,3,1,66,1,0,3,1,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,11,243,3,0,1,0,18,2,15,0,3,2,12,62,1,12,18,45,1,2,3,11,72,18,12,41,144,43,0.43,38,84,3,65,1,12,2,29,2,0,6,1,2,1.4166666666666698,0,7,3.6666666666666696,1,4,1.5833333333333302,1,1,0.5,0,0,0,0,0,0,0.814049586776859,0.0,0,2,0,4,FALSE
0,3,34,1,0,1,0,1,1,4,0,1,1,1,26,1,1,1,3,0,0,1,1,0,1,1,3,7,0,3.71,1,3,1,1,0,1,1,0,3,0,0,1,0,0.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.7352941176470591,0.0,0,3,0,1,FALSE
0,0,31,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,3,0,0,0,0,0,0,0,3,5,0,4.8,2,3,0,2,0,0,0,0,2,139,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,42,1,2,1,0,2,1,8,0,7,1,2,33,1,2,2,4,0,0,1,0,0,2,2,4,6,0,5.5,3,4,1,3,0,2,1,0,0,1,0,0,3,2.0,1,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,42,0,1.0,1.0,0,1,1,0,FALSE
0,4,63,1,0,1,0,3,1,9,1,5,1,3,40,1,3,3,7,0,1,1,3,3,3,3,7,18,3,2.22,5,10,1,6,0,2,1,33,1,1,0,2,3,2.3333333333333304,2,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.9206349206349208,0.0,0,2,0,0,FALSE
0,5,139,2,0,1,1,10,1,12,0,6,1,8,77,1,8,10,17,0,0,2,8,17,10,8,17,52,13,1.48,10,30,2,19,0,8,1,100,2,0,0,1,8,3.0,0,4,2.125,1,2,1.25,1,3,0.583333333333333,0,0,0,0,0,0,0.7553956834532372,0.0,0,4,0,2,FALSE
2,11,120,4,0,2,0,8,2,20,1,8,2,4,58,1,4,8,17,0,1,4,2,22,8,6,15,54,15,1.07,8,30,4,20,0,3,2,75,1,0,0,1,5,3.25,2,5,4.25,2,4,2.0,1,2,1.0,0,0,0,0,0,0,0.900826446280992,0.0,0,2,0,0,FALSE
2,5,221,2,0,1,2,17,1,10,0,5,1,14,94,1,14,17,44,0,1,2,12,30,17,14,31,106,25,0.89,21,56,2,37,0,14,1,59,2,0,0,4,3,1.57142857142857,0,5,2.64285714285714,1,2,1.21428571428571,1,1,0.294117647058824,0,0,0,0,0,0,0.9864864864864872,0.0,0,1,0,2,FALSE
4,9,1172,7,18,1,4,133,2,14,1,5,2,63,415,9,63,125,187,0,15,7,41,277,125,87,172,662,213,0.63,104,385,7,252,0,62,2,86,2,3,7,3,10,3.22222222222222,0,8,2.6666666666666696,0,19,2.3333333333333304,1,3,0.7236842105263158,0,0,0,0,0,0,0.741687979539642,0.0,0,3,0,4,FALSE
0,11,335,3,0,1,2,39,1,14,0,1,1,30,83,7,30,39,33,0,4,3,30,92,39,32,50,209,54,0.4,43,104,3,65,1,30,1,100,1,0,1,3,10,1.8,0,7,1.96666666666667,1,3,1.26666666666667,1,2,0.325,0,0,0,0,0,0,0.7343283582089549,0.0,0,3,0,4,FALSE
6,12,522,3,0,1,1,56,2,17,0,3,2,36,149,7,36,56,50,0,7,3,30,142,56,48,70,300,95,0.5,73,165,3,111,2,36,2,100,1,0,2,3,11,2.61111111111111,0,8,2.19444444444444,1,4,1.47222222222222,1,2,0.5,0,0,0,0,0,0,0.7739463601532571,0.0,0,2,0,8,FALSE
0,8,86,2,0,1,1,5,2,13,0,4,2,3,41,1,3,5,12,1,2,2,2,12,5,3,11,36,9,1.14,9,20,2,14,0,3,2,55,2,1,0,1,4,2.6666666666666696,1,4,2.3333333333333304,1,2,1.6666666666666698,1,1,0.5714285714285711,0,0,0,0,0,0,0.36046511627907,0.0,0,6,0,2,FALSE
0,6,149,2,0,1,1,13,2,13,0,6,2,8,75,1,8,12,19,0,0,3,8,22,12,8,19,64,16,1.17,10,35,2,22,0,8,2,100,2,0,0,1,6,2.5,1,4,2.0,1,2,1.5,1,1,0.5,0,0,0,0,0,0,0.9127516778523492,0.0,0,2,0,1,FALSE
0,5,35,1,0,1,0,1,1,5,0,0,1,1,23,1,1,1,4,0,0,1,1,2,1,1,4,10,1,2.3,2,5,1,3,0,1,1,0,1,2,0,2,0,0.0,0,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8285714285714291,0.0,0,3,0,0,FALSE
0,4,63,1,0,1,0,5,1,5,0,1,1,5,27,1,5,5,12,0,1,1,5,6,5,5,12,28,5,0.96,8,17,1,11,0,5,1,40,1,0,0,3,4,1.2,0,4,1.8,0,1,1.0,1,0,0.0,0,1,1,1,64,0,1.0,1.0,0,1,1,0,FALSE
0,4,261,2,0,1,1,18,1,11,0,6,1,17,132,1,17,18,32,0,7,2,17,29,18,17,32,97,28,1.36,32,60,2,41,0,17,1,89,2,1,3,1,9,2.88235294117647,1,6,1.6470588235294097,1,2,1.05882352941176,1,1,0.2,0,0,0,0,0,0,0.442748091603053,0.0,0,5,0,2,FALSE
0,7,101,2,0,1,1,6,2,15,0,7,2,4,53,1,4,6,17,3,0,2,1,15,6,4,15,39,7,1.36,9,22,2,16,0,4,2,100,1,8,1,2,8,4.0,1,7,4.25,1,2,1.5,1,1,0.625,0,0,0,0,0,0,0.46078431372549,0.0,0,5,0,3,FALSE
0,7,81,2,0,1,1,5,2,13,0,5,2,3,40,1,3,5,14,1,1,2,2,11,5,3,13,34,8,1.18,7,21,2,15,0,3,2,66,3,3,0,1,4,2.6666666666666696,2,5,3.0,2,2,1.6666666666666698,1,1,0.666666666666667,0,0,0,0,0,0,0.320987654320988,0.0,0,5,0,1,FALSE
0,12,55,2,0,1,1,2,2,17,0,5,2,1,28,1,1,2,11,0,1,2,1,9,2,1,10,23,6,1.22,4,16,2,13,0,1,2,50,3,5,0,1,2,2.0,2,7,7.0,7,2,2.0,2,1,0.75,0,0,0,0,0,0,0.381818181818182,0.0,0,3,0,3,FALSE
0,14,107,7,0,2,1,10,3,23,0,7,3,3,43,1,3,10,13,1,0,7,2,22,10,5,12,51,16,0.84,13,28,7,18,2,3,3,100,2,2,1,1,12,5.66666666666667,2,8,4.33333333333333,1,22,8.33333333333333,1,1,0.666666666666667,0,0,0,0,0,0,0.35514018691588795,0.0,0,4,0,6,FALSE
0,18,75,7,0,4,1,8,4,20,0,1,4,2,23,1,2,8,10,1,0,7,1,17,8,8,9,45,14,0.51,7,23,7,14,1,2,4,100,4,0,1,1,2,1.0,0,8,4.5,1,7,4.0,1,1,0.75,0,0,0,0,0,0,0.56,0.0,0,4,0,1,FALSE
0,7,63,2,0,1,2,3,2,10,0,3,2,2,31,1,2,3,11,1,0,2,1,7,3,2,10,25,4,1.24,7,14,2,10,0,2,2,100,2,0,2,1,2,1.0,0,3,2.0,1,2,1.5,1,1,0.75,0,0,0,0,0,0,0.265625,0.0,0,4,0,3,FALSE
0,6,61,2,0,1,2,3,2,10,0,3,2,2,31,1,2,3,10,1,0,2,1,7,3,2,9,21,4,1.48,9,13,2,9,1,2,2,100,4,0,0,1,4,2.0,0,3,2.0,1,2,1.5,1,1,0.75,0,0,0,0,0,0,0.354838709677419,0.0,0,4,0,4,FALSE
0,7,85,3,0,1,1,7,2,11,0,4,2,4,36,1,4,7,15,0,1,3,4,13,7,4,15,39,10,0.92,10,25,3,18,0,4,2,62,1,0,2,2,5,3.75,2,4,3.0,2,2,1.5,1,1,0.666666666666667,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,8,63,3,0,2,2,4,2,11,0,3,2,2,31,1,2,4,10,1,0,3,1,9,4,4,9,25,6,1.24,7,15,3,10,0,2,2,100,2,0,0,1,3,1.5,0,4,2.5,1,3,2.0,1,1,0.75,0,0,0,0,0,0,0.3125,0.0,0,4,0,4,FALSE
0,8,85,2,0,1,1,8,2,11,0,3,2,4,34,1,4,7,14,1,0,3,3,13,7,4,12,42,10,0.81,9,22,2,14,0,4,2,100,2,1,1,1,5,2.75,0,4,3.0,1,2,1.75,1,1,0.833333333333333,0,0,0,0,0,0,0.337209302325581,0.0,0,5,0,3,FALSE
0,6,63,2,0,1,2,3,2,11,0,4,2,2,33,1,2,3,10,1,0,2,1,7,3,2,9,21,4,1.57,9,13,2,9,1,2,2,100,4,0,0,1,3,1.5,0,3,2.0,1,2,1.5,1,1,0.75,0,0,0,0,0,0,0.28125,0.0,0,4,0,5,FALSE
0,6,62,2,0,1,2,3,2,10,0,3,2,2,31,1,2,3,10,1,0,2,1,7,3,2,9,22,4,1.41,9,13,2,9,1,2,2,100,4,0,0,1,3,1.5,0,3,2.0,1,2,1.5,1,1,0.75,0,0,0,0,0,0,0.258064516129032,0.0,0,4,0,4,FALSE
0,6,61,2,0,1,2,3,2,10,0,3,2,2,31,1,2,3,10,1,0,2,1,7,3,2,9,21,4,1.48,9,13,2,9,1,2,2,100,4,0,0,1,4,2.0,0,3,2.0,1,2,1.5,1,1,0.75,0,0,0,0,0,0,0.274193548387097,0.0,0,4,0,4,FALSE
0,6,62,2,0,1,2,3,2,10,0,3,2,2,31,1,2,3,10,1,0,2,1,7,3,2,9,22,4,1.41,9,13,2,9,1,2,2,100,4,0,0,1,4,2.0,0,3,2.0,1,2,1.5,1,1,0.75,0,0,0,0,0,0,0.241935483870968,0.0,0,4,0,4,FALSE
0,6,62,2,0,1,2,3,2,10,0,3,2,2,31,1,2,3,10,1,0,2,1,7,3,2,9,22,4,1.41,9,13,2,9,1,2,2,100,4,0,0,1,4,2.0,0,3,2.0,1,2,1.5,1,1,0.75,0,0,0,0,0,0,0.241935483870968,0.0,0,4,0,4,FALSE
0,8,82,2,0,1,1,8,2,11,0,2,2,4,30,1,4,7,14,1,0,3,3,13,7,4,12,43,10,0.7,9,22,2,14,0,4,2,100,2,0,1,1,4,2.0,0,5,3.25,1,2,1.75,1,1,0.833333333333333,0,0,0,0,0,0,0.463414634146341,0.0,0,3,0,5,FALSE
0,14,82,4,0,2,1,8,3,14,0,0,3,3,20,1,3,8,17,1,0,4,2,22,8,5,15,55,13,0.36,7,28,4,19,0,3,3,100,2,0,1,1,3,2.3333333333333304,1,11,5.33333333333333,1,5,3.0,1,1,0.8,0,0,0,0,0,0,0.329268292682927,0.0,0,5,0,3,FALSE
0,9,134,4,0,1,1,11,2,14,0,5,2,6,52,1,6,11,21,1,2,4,5,25,11,8,19,68,19,0.76,14,38,4,26,0,6,2,44,2,0,0,1,4,2.3333333333333304,0,6,3.3333333333333304,1,5,2.0,1,1,0.5,0,0,0,0,0,0,0.365671641791045,0.0,0,5,0,3,FALSE
0,6,84,2,0,1,1,6,2,11,0,4,2,4,39,1,4,6,13,1,1,2,3,11,6,4,11,34,8,1.15,11,19,2,12,1,4,2,75,4,0,0,1,4,2.0,0,3,2.25,1,2,1.5,1,1,0.666666666666667,0,0,0,0,0,0,0.858823529411765,0.0,0,1,0,6,FALSE
0,1,73,1,2,1,0,2,1,10,0,9,1,2,60,1,2,2,7,0,0,1,0,0,2,2,7,8,0,7.5,5,7,1,6,0,2,1,0,3,9,0,1,12,9.0,6,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.297297297297297,0.0,0,7,0,2,FALSE
0,9,177,2,0,1,1,8,2,14,0,5,2,5,108,1,5,8,15,0,1,2,5,19,8,5,14,57,15,1.89,12,29,2,20,0,5,2,60,1,0,2,2,7,3.0,1,5,2.8,2,2,1.6,1,1,0.625,0,0,0,0,0,0,0.5875706214689269,0.0,0,5,0,2,FALSE
2,8,175,3,0,1,3,13,2,15,0,6,2,8,78,1,8,13,23,1,1,3,5,30,13,8,21,81,18,0.96,16,39,3,27,0,8,2,78,1,2,1,2,5,3.0,1,5,2.5,1,3,1.625,1,1,0.6,0,0,0,0,0,0,0.4914285714285711,0.0,0,6,0,2,TRUE
5,12,1105,14,7,1,10,110,3,24,18,11,2,36,565,1,36,88,100,0,12,18,24,243,93,43,88,475,181,1.19,70,269,13,183,0,18,3,91,1,0,1,1,20,5.361111111111111,1,10,3.27777777777778,1,89,5.25,1,5,0.9736842105263158,0,0,0,0,0,0,0.7927601809954749,0.0,0,2,0,4,FALSE
0,4,37,1,0,1,0,1,1,4,0,0,1,1,28,1,1,1,3,0,0,1,1,1,1,1,3,8,1,3.5,1,4,1,2,0,1,1,0,2,0,3,1,4,4.0,4,3,3.0,3,1,1.0,1,0,0.0,0,1,1,1,2,2,0.540540540540541,1.0,0,3,1,2,FALSE
0,0,135,0,0,0,6,0,0,0,0,0,0,0,120,1,0,0,8,0,0,0,0,6,0,0,8,9,0,13.33,6,8,0,7,0,0,0,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
