@relation mahout-0.6.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
0.0,0,3.73452166477975,3.50689059560852,5,0.0,0,1.0,0,0,0,5,5,5,5,0,5,7,7,6,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.0,1,3.23890125660263,3.37284080242724,4,0.0,4,4.0,5,5,0,4,4,4,4,0,4,3,23,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.6666666666666696,10,4.221928094887359,4.3847084125765585,6,3.01846171271247,24,9.55555555555556,6,6,0,9,9,9,9,1,8,2,94,67,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.375,2,3.087496761102209,4.08191925814789,5,0.484122918275927,11,5.0,2,2,2,6,8,8,8,3,5,9,44,34,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,2,0,2,FALSE
1.0,1,3.78714396069814,3.84535093662244,1,0.0,1,4.0,1,1,0,1,1,1,1,1,0,3,8,5,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,1,1,2,0,2,FALSE
1.5,2,4.00862178003617,4.52489944866539,1,0.5,3,6.5,3,3,0,2,2,2,2,2,0,4,21,14,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,1,1,0,0,0,FALSE
1.0,1,3.57781953111478,3.52164063634332,1,0.0,1,3.0,0,0,0,1,1,1,1,1,0,3,7,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,4.07507052036418,5.4369892777866,6,0.0,6,7.16666666666667,15,6,1,5,6,36,6,4,2,3,52,34,2,0,2,0,0,0,6,30,0,2,0,0,1,0.19047619047619,0.0,0,0,0,9,5,2,43,43,0,FALSE
2.0,2,3.26078455829785,3.88684218813101,0,0.0,2,9.0,1,1,0,1,1,1,1,1,0,3,13,9,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.16666666666667,2,4.05001337377876,5.590063612739379,5,0.37267799624996506,7,6.5,14,5,1,5,6,36,6,3,3,3,47,33,2,0,2,0,0,0,6,30,0,2,0,0,1,0.19047619047619,0.0,0,0,0,7,4,2,31,31,0,FALSE
1.0,1,3.57661764490867,3.6978458230844105,1,0.0,1,5.0,1,1,0,1,1,1,1,1,0,3,9,6,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,1,1,2,0,2,FALSE
1.1,2,4.42899552716033,5.2229672320269005,9,0.3,11,5.1,16,7,2,8,10,40,10,5,5,4,61,42,2,0,2,0,0,0,10,30,0,2,0,0,1,0.202020202020202,0.0,0,0,0,5,4,2,17,9,8,FALSE
1.0,1,3.73452166477975,3.7855610028241498,5,0.0,5,4.0,12,3,1,4,5,35,5,0,5,2,26,19,2,0,2,0,0,0,5,30,0,2,0,0,1,0.185185185185185,0.0,0,0,0,1,0,0,2,0,2,FALSE
1.0,1,3.6421498816369104,3.3927474104487803,1,0.0,1,3.0,1,1,0,1,1,1,1,1,0,3,7,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,1,1,0,0,0,FALSE
1.0,1,3.41041725276052,3.61687460595622,1,0.0,1,5.0,1,1,0,1,1,1,1,1,0,3,9,5,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,1,1,2,0,2,FALSE
1.5,2,4.18200581476021,4.62670294557074,1,0.5,3,8.0,3,3,0,2,2,2,2,2,0,4,23,17,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,1,1,1,0,1,FALSE
1.0,1,3.6421498816369104,3.3927474104487803,1,0.0,1,3.0,1,1,0,1,1,1,1,0,1,3,7,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,1,1,0,0,0,FALSE
2.0,2,3.26078455829785,3.88684218813101,0,0.0,2,9.0,1,1,0,1,1,1,1,1,0,3,13,9,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,1,1,3,0,3,FALSE
1.0,1,5.2123467390093605,3.97058244943285,3,0.0,3,5.33333333333333,2,2,0,3,3,3,3,1,2,3,108,43,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,1,2,2,2,0,2,FALSE
2.5,4,3.4182958340544904,5.13790296226259,1,1.5,5,16.0,7,0,0,2,2,10,2,1,1,8,35,19,1,0,1,1,1,0,1,8,1,1,0,0,1,0.12037037037037,0.1,0,0,0,2,0,0,22,15,7,FALSE
1.75,4,3.64559331445115,5.69719852410532,3,1.29903810567666,7,15.25,14,5,1,3,4,34,4,2,2,2,69,48,2,0,2,0,0,0,4,30,0,2,0,0,1,0.17777777777777806,0.0,0,0,0,5,5,1,37,22,15,TRUE
1.11111111111111,3,4.7720552088742,4.89686519711875,8,0.7370277311900891,10,4.888888888888889,7,7,0,9,9,9,9,8,1,10,54,37,0,1,0,1,0,1,9,0,0,0,1,1,0,0.0,0.0,0,0,0,1,7,7,0,0,0,FALSE
7.0,12,4.86339530587557,6.3901124487726,0,5.0,14,64.5,1,1,1,1,2,2,2,0,2,3,164,113,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,56,0,56,FALSE
1.0,1,4.32402664406194,4.3502090290999,2,0.0,2,9.5,9,0,1,1,2,32,2,0,2,2,37,19,2,0,2,0,0,0,2,30,0,2,0,0,1,0.148148148148148,0.0,0,0,0,1,0,0,11,11,0,FALSE
1.6666666666666698,2,2.72548055699787,3.47908098432441,1,0.471404520791032,5,7.66666666666667,2,2,2,1,3,3,3,0,3,3,27,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.85714285714286,7,4.19490670570889,5.583511788312969,2,1.88441513689613,20,11.0,9,0,5,2,7,37,7,5,2,10,80,67,2,0,2,0,0,0,7,30,0,2,0,0,1,0.19444444444444395,0.0,0,0,0,4,0,0,11,6,5,FALSE
4.5,15,3.37355726227519,5.63007844151206,3,6.0621778264910695,18,24.0,9,0,2,2,4,34,4,1,3,3,99,77,2,0,2,0,0,0,4,30,0,2,0,0,1,0.17777777777777806,0.0,0,0,0,3,0,0,52,42,10,FALSE
2.8709677419354804,28,5.7950001222383785,6.68592255401138,25,5.632520409217332,89,12.3548387096774,24,15,2,29,31,61,31,1,30,22,404,277,2,0,2,0,0,0,31,30,0,2,0,0,1,0.215277777777778,0.0,0,0,0,10,6,3,122,92,30,FALSE
1.5,2,5.58946373937842,5.77656636866078,1,0.5,3,21.0,4,4,1,1,2,2,2,1,1,5,117,74,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,7,4,1,10,0,10,FALSE
2.125,5,4.98380949014977,5.857128584628401,5,1.69096865730859,17,11.25,4,4,2,6,8,8,8,3,5,12,106,84,0,1,0,1,0,1,8,0,0,0,3,3,0,0.0,0.0,3,0,3,5,3,3,15,0,15,FALSE
2.5,4,4.20184123230257,4.79243417945087,1,1.5,5,11.0,5,1,0,2,2,10,2,0,2,4,26,19,1,0,1,0,0,0,2,8,0,1,0,0,1,0.111111111111111,0.0,1,1,0,5,1,1,8,6,2,FALSE
2.15789473684211,9,5.56511194669786,6.71957054467563,14,2.36783618509516,41,10.315789473684198,32,23,2,17,19,49,19,1,18,16,227,163,2,0,2,0,0,0,19,30,0,2,0,0,1,0.211111111111111,0.0,0,0,0,21,18,5,125,71,54,FALSE
4.5,8,3.66449777920046,5.01392317134547,1,3.5,9,27.0,7,3,0,2,2,10,2,0,2,7,60,45,1,0,1,0,0,0,2,8,0,1,0,0,1,0.111111111111111,0.0,1,1,0,5,1,1,16,10,6,FALSE
0.0,0,3.01307092910385,2.6892464285091604,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,4,5,4,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,1,0,0,0,0,0,FALSE
2.375,8,5.20043230253563,6.00622543864958,6,2.49687304442977,19,15.75,14,10,3,5,8,15,8,5,3,17,142,97,1,0,1,1,1,0,7,7,1,1,0,0,1,0.1875,0.0666666666666667,1,1,0,7,5,5,21,11,10,FALSE
1.0,1,4.9937485266037696,5.00970288413643,24,0.0,24,3.0,17,17,0,24,24,24,24,0,24,12,91,66,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,0,14,5,0,0,0,FALSE
3.14285714285714,14,4.29813508322678,5.4093226173471285,5,4.48580527660217,22,13.4285714285714,9,9,2,5,7,7,7,2,5,15,111,83,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,6,8,3,18,0,18,FALSE
1.0,1,3.38158048830916,3.00531485689428,3,0.0,3,3.0,1,1,0,3,3,3,3,0,3,3,14,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,4,0,4,FALSE
1.5,2,4.47640976555739,4.75684004161587,2,0.5,6,7.25,7,7,0,4,4,4,4,1,3,6,39,31,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,4,0,0,0,FALSE
1.0,1,3.38158048830916,3.00531485689428,3,0.0,3,3.0,1,1,0,3,3,3,3,0,3,3,14,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
0.0,0,2.75,2.25162916738782,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,3,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.0,3,3.92192809488736,4.81824158389249,1,1.0,4,10.5,5,5,0,2,2,2,2,0,2,3,29,21,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,4,4,0,0,0,FALSE
1.33333333333333,3,3.13947057079725,4.47596985512979,5,0.7453559924999301,8,5.0,2,2,0,6,6,6,6,0,6,6,35,24,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,2,0,2,FALSE
1.2,2,3.12581458369391,3.20281953111478,4,0.4,6,3.6,1,1,0,5,5,5,5,0,5,3,22,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,3.0957952550009304,2.5,1,0.0,1,3.0,1,1,0,1,1,1,1,0,1,1,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,2.52164063634332,1.52192809488736,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.52164063634332,1.52192809488736,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
5.0,9,2.9139770731827497,5.40357584384532,1,4.0,10,28.5,9,0,1,1,2,32,2,0,2,2,60,39,2,0,2,0,0,0,2,30,0,2,0,0,1,0.148148148148148,0.0,0,0,0,5,0,0,33,31,2,FALSE
0.0,0,1.92192809488736,1.5,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.0,4,4.7558660856904815,5.48076970450449,0,1.0,6,13.0,9,9,0,2,2,2,2,2,0,4,39,31,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,7,7,3,8,0,8,FALSE
0.0,0,1.92192809488736,1.5,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.6666666666666696,9,4.09579525500093,4.61167118625144,2,3.7712361663282494,11,12.333333333333302,2,2,2,1,3,3,3,1,2,11,41,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,FALSE
1.33333333333333,2,2.7192945256669803,3.32636040795269,2,0.471404520791032,4,4.33333333333333,1,1,0,3,3,3,3,0,3,3,17,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.0,3,3.5,5.49699903330196,1,1.0,4,25.0,10,1,1,1,2,32,2,0,2,2,54,33,2,0,2,0,0,0,2,30,0,2,0,0,1,0.148148148148148,0.0,0,0,0,6,1,1,19,8,11,FALSE
1.0,1,2.89629152904593,2.72548055699787,4,0.0,4,3.5,3,3,0,4,4,4,4,0,4,3,19,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
0.0,0,3.02698683335929,2.8553885422075296,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,3,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
9.33333333333333,26,3.4677201004745,6.5215265147044885,2,11.785113019775801,28,64.0,1,1,2,1,3,3,3,2,1,3,195,124,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,26,0,26,FALSE
2.15384615384615,4,5.11355017994423,6.005579960319049,6,1.23076923076923,28,9.23076923076923,1,1,12,1,13,13,13,2,11,24,139,96,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,8,1,1,24,0,24,TRUE
4.5,8,3.51108540818043,4.81636175427211,1,3.5,9,20.5,3,3,0,2,2,2,2,1,1,3,47,37,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,4,2,2,4,0,4,TRUE
0.0,0,4.29229256391794,4.15177303432472,16,0.0,0,1.0,5,5,0,16,16,16,16,0,16,17,23,22,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,1,5,1,0,0,0,FALSE
1.0,1,3.16924869569523,3.37727813098744,5,0.0,5,2.0,5,5,0,5,5,5,5,0,5,3,17,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,5,2,0,0,0,TRUE
3.1666666666666696,14,4.21992808671592,5.5839829640678005,5,4.84481395124955,19,12.333333333333302,4,4,0,6,6,6,6,0,6,9,81,66,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,3,3,2,18,0,18,TRUE
2.8,9,4.10637731681803,6.47533311135336,3,3.1240998703626603,14,23.2,1,1,4,1,5,5,5,4,1,12,119,73,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,14,0,14,FALSE
1.4166666666666698,5,4.51921343592859,5.47949425192896,19,0.9537935951883,34,5.58333333333333,9,9,1,23,24,24,24,4,20,27,161,105,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,1,8,3,0,0,0,TRUE
2.0,4,3.32781953111478,4.24901433685939,2,1.4142135623731005,6,7.33333333333333,1,1,0,3,3,3,3,1,2,4,26,19,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,2,1,1,2,0,2,FALSE
1.33333333333333,2,3.5503407095463904,3.96830339909416,2,0.471404520791032,4,9.0,3,3,0,3,3,3,3,0,3,4,34,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,2,3,0,3,FALSE
1.5,4,3.82218195864287,4.21081909689213,5,1.1180339887498898,9,4.33333333333333,2,2,0,6,6,6,6,0,6,5,34,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,4,0,4,FALSE
0.0,0,2.58496250072116,2.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.33333333333333,3,3.63140184539217,3.80781731512102,5,0.7453559924999301,8,4.5,1,1,0,6,6,6,6,1,5,5,34,22,0,1,0,1,0,1,6,0,0,0,1,1,0,0.0,0.0,1,0,1,1,1,1,0,0,0,FALSE
0.0,0,3.01307092910385,2.6892464285091604,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,4,5,4,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,1,0,0,0,0,0,FALSE
2.0,4,3.82453340688191,4.7657142529431376,2,1.22474487139159,8,9.0,2,2,0,4,4,4,4,0,4,7,43,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,5,0,5,FALSE
3.3,10,5.03073766779476,7.01280030129735,6,3.19530906173409,33,22.5,10,10,3,7,10,10,10,3,7,20,237,172,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,9,6,3,34,0,34,FALSE
2.0,13,4.77637000676768,6.58970094653279,13,3.03315017762062,30,12.533333333333301,13,13,2,13,15,15,15,1,14,15,203,129,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,13,8,2,36,0,36,FALSE
1.25,2,3.83982278200875,3.8505458236088894,3,0.43301270189221897,5,6.5,7,7,0,4,4,4,4,0,4,16,36,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,4,3,7,0,7,FALSE
4.0,10,4.6313054238795095,5.185274290655991,2,4.2426406871192786,12,24.3333333333333,13,13,0,3,3,3,3,1,2,12,89,60,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,5,8,7,8,0,8,TRUE
1.16666666666667,2,4.56817327348149,4.78554040608725,5,0.37267799624996506,7,4.16666666666667,6,6,0,6,6,6,6,0,6,11,38,25,2,0,2,1,1,0,5,0,1,2,0,0,1,0.5185185185185179,0.33333333333333304,0,0,0,5,1,1,4,0,4,FALSE
1.22222222222222,2,4.05656476213095,4.16948021169221,7,0.415739709641549,11,4.55555555555556,4,4,0,9,9,9,9,0,9,6,50,32,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,2,0,2,FALSE
0.0,0,2.0,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,3,2,1,1,1,1,0,1,1,0,0,1,1,1,1,0.0833333333333333,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.0,1,3.82306798227366,3.05898408944543,2,0.0,2,3.0,1,1,0,2,2,2,2,0,2,4,11,6,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.1666666666666696,6,4.42555657458776,6.50757340414356,4,1.86338998124982,13,28.8333333333333,11,11,4,2,6,6,6,4,2,34,187,114,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,13,7,1,43,0,43,FALSE
1.0,1,2.72548055699787,4.81872968012238,2,0.0,2,12.5,2,2,1,1,2,2,2,1,1,4,29,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,1,3,0,3,FALSE
3.5,6,3.5,5.4218310963190985,1,2.5,7,22.0,10,1,1,1,2,32,2,0,2,2,48,38,2,0,2,0,0,0,2,30,0,2,0,0,1,0.148148148148148,0.0,0,0,0,7,1,1,63,49,14,FALSE
2.5,3,4.3336223347913805,5.3374618565454295,0,0.5,5,15.0,10,10,0,2,2,2,2,2,0,4,44,32,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,8,7,2,11,0,11,FALSE
1.4,2,3.8928789678432993,5.78720653056636,3,0.489897948556636,7,15.0,3,3,4,1,5,5,5,3,2,21,80,51,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,6,3,1,22,0,22,FALSE
1.0,1,3.64022392894185,4.911948632675942,1,0.0,1,20.0,1,1,0,1,1,1,1,0,1,3,24,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,16,0,16,FALSE
14.5,28,3.5,6.49997460668731,1,13.5,29,114.5,10,1,1,1,2,32,2,0,2,4,233,127,2,0,2,0,0,0,2,30,0,2,0,0,1,0.148148148148148,0.0,0,0,0,13,1,1,84,0,84,TRUE
1.0,1,3.0,2.25162916738782,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,4,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,3.32323142879762,2.92745122496452,3,0.0,3,2.3333333333333304,1,1,0,3,3,3,3,0,3,5,11,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
0.0,0,3.27761343681912,3.12192809488736,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.0,1,5.218028374622451,5.03784320534122,31,0.0,31,3.38709677419355,15,15,0,31,31,31,31,0,31,22,122,84,0,0,0,0,0,0,31,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,2,0,0,0,FALSE
0.0,0,2.58496250072116,2.3219280948873595,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.0,3,3.52806431158405,3.7193758224153695,0,0.0,3,12.0,0,0,0,1,1,1,1,1,0,3,15,11,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,0,0,3,0,3,FALSE
2.8,10,4.37085907723268,6.30743635854054,4,3.6,14,29.0,16,7,4,1,5,35,5,2,3,23,155,110,2,0,2,0,0,0,5,30,0,2,0,0,1,0.185185185185185,0.0,0,0,0,14,4,2,27,20,7,FALSE
3.0,4,4.72548055699787,5.84413228990857,0,1.0,6,37.5,6,6,0,2,2,2,2,2,0,4,88,62,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,5,2,2,6,0,6,FALSE
4.0,9,4.7260594104716915,5.146870658463111,1,3.0,16,16.5,4,4,0,4,4,4,4,4,0,8,77,52,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,5,2,2,18,0,18,FALSE
1.7647058823529398,5,5.04022196960562,5.3612230769267315,12,1.35166179918542,30,6.294117647058821,3,3,2,15,17,17,17,1,16,19,131,81,1,0,1,0,0,0,17,0,0,1,0,0,1,0.15740740740740694,0.0,0,0,0,2,0,0,10,0,10,FALSE
1.33333333333333,3,4.6657342490912495,4.9484523456049,9,0.623609564462324,16,4.83333333333333,3,3,0,12,12,12,12,1,11,9,68,45,1,0,1,0,0,0,12,0,0,1,0,0,1,0.153846153846154,0.0,0,0,0,3,0,0,15,0,15,FALSE
1.0,1,2.92192809488736,3.3990795706241697,2,0.0,2,4.5,0,0,0,2,2,2,2,0,2,2,12,7,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,0,0,4,0,4,FALSE
2.0,2,3.0957952550009304,3.5736606896881904,0,0.0,2,9.0,0,0,0,1,1,1,1,0,1,3,12,10,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,0,0,2,0,2,FALSE
3.5,10,5.2074355167595305,5.63905900542368,2,3.77491721763537,14,17.5,8,8,0,4,4,4,4,2,2,6,94,68,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,6,3,2,16,0,16,FALSE
3.5,6,4.10637731681803,5.06508020632666,1,2.5,7,15.5,5,5,0,2,2,2,2,2,0,4,41,29,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,7,0,0,11,0,11,FALSE
1.33333333333333,2,3.48171457298607,5.57377373106526,2,0.471404520791032,4,16.6666666666667,6,6,2,1,3,3,3,2,1,10,58,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,5,1,3,0,3,FALSE
2.0,3,3.68456081428629,4.96156659200938,1,1.0,4,9.0,1,1,0,2,2,2,2,2,0,4,23,14,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,4,1,1,3,0,3,FALSE
1.0,1,3.7034651896016495,4.16817907595997,5,0.0,5,3.8,8,1,0,5,5,27,5,2,3,7,25,16,2,0,2,4,4,0,2,22,3,2,0,0,1,0.2992592592592589,0.222222222222222,1,1,0,1,1,1,6,6,0,FALSE
1.4,2,3.75444184571334,4.2026122112969,3,0.489897948556636,7,5.6,9,2,0,5,5,30,5,3,2,7,33,25,3,0,3,2,2,0,4,25,1,3,0,0,1,0.21282051282051287,0.1,2,2,0,0,1,1,6,6,0,FALSE
1.4,2,3.75444184571334,4.2026122112969,3,0.489897948556636,7,5.6,12,2,0,5,5,32,5,3,2,7,33,25,3,0,3,1,1,0,4,27,1,3,0,0,1,0.211904761904762,0.09375,3,3,0,0,1,1,6,6,0,FALSE
1.0,1,2.25162916738782,2.41938194564637,1,0.0,1,4.0,10,0,0,1,1,30,1,0,1,2,6,4,2,0,2,0,0,0,1,29,0,2,0,0,1,0.111111111111111,0.0,0,0,0,1,0,0,7,4,3,FALSE
1.2,2,3.82192809488736,4.12695001674887,3,0.748331477354788,6,4.4,7,1,0,5,5,26,5,4,1,8,27,20,1,2,1,5,2,3,3,21,2,1,2,3,1,0.153985507246377,0.0769230769230769,1,0,1,1,0,0,12,9,3,FALSE
1.4,3,3.57262366389516,4.22622748095296,4,0.8,7,4.6,7,0,0,5,5,26,5,2,3,7,29,19,2,0,2,4,4,0,1,21,4,2,0,0,1,0.247777777777778,0.307692307692308,0,0,0,1,0,0,15,15,0,FALSE
1.6,3,3.57262366389516,4.319474882471931,3,0.8,8,5.4,7,0,0,5,5,26,5,2,3,7,33,21,2,1,2,4,4,0,1,21,4,2,1,1,1,0.247777777777778,0.307692307692308,0,0,0,1,0,0,15,15,0,FALSE
1.5,2,3.61634856607517,3.67529997477324,2,0.5,6,4.75,1,1,1,3,4,4,4,0,4,2,22,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
